Genotype/condition	Sample Number	Timepoint	CellNumber	FibrilTool Angle	Comparison Angle	Raw angle	Absolute angle	Acute absolute angle to ablation	Anisotropy
mCit-MBD_Control	6	5	1	112.8296	14.1641	98.6655	98.6655	81.3345	0.1182
mCit-MBD_Control	6	5	2	122.2326	163.7177	-41.4851	41.4851	41.4851	0.1182
mCit-MBD_Control	6	5	3	114.7136	85.4547	29.2589	29.2589	29.2589	0.0613
mCit-MBD_Control	6	5	4	126.4968	158.1651	-31.6683	31.6683	31.6683	0.2442
mCit-MBD_Control	6	5	5	56.5851	143.4268	-86.8417	86.8417	86.8417	0.1568
mCit-MBD_Control	6	5	6	118.7237	81.766	36.9578	36.9578	36.9578	0.1954
mCit-MBD_Control	6	5	7	126.9654	144.974	-18.0085	18.0085	18.0085	0.2163
mCit-MBD_Control	6	5	8	94.0196	35.9238	58.0958	58.0958	58.0958	0.182
mCit-MBD_Control	6	5	9	61.8974	158.9824	-97.085	97.085	82.915	0.1991
mCit-MBD_Control	6	5	10	98.381	48.0451	50.3359	50.3359	50.3359	0.154
mCit-MBD_Control	6	6	1	108.8475	14.1641	94.6834	94.6834	85.3166	0.1506
mCit-MBD_Control	6	6	2	127.1117	163.7177	-36.606	36.606	36.606	0.1524
mCit-MBD_Control	6	6	3	110.2147	86.1654	24.0493	24.0493	24.0493	0.0907
mCit-MBD_Control	6	6	4	125.4312	158.1651	-32.7339	32.7339	32.7339	0.2657
mCit-MBD_Control	6	6	5	58.0065	142.2281	-84.2216	84.2216	84.2216	0.1738
mCit-MBD_Control	6	6	6	128.6787	81.4976	47.1812	47.1812	47.1812	0.2156
mCit-MBD_Control	6	6	7	126.2868	144.974	-18.6871	18.6871	18.6871	0.2373
mCit-MBD_Control	6	6	8	95.9935	35.9238	60.0698	60.0698	60.0698	0.2083
mCit-MBD_Control	6	6	9	65.7939	158.9824	-93.1885	93.1885	86.8115	0.1648
mCit-MBD_Control	6	6	10	99.0673	48.0451	51.0222	51.0222	51.0222	0.1338
mCit-MBD_Control	6	7	1	104.4628	14.1641	90.2988	90.2988	89.7012	0.1702
mCit-MBD_Control	6	7	2	122.7328	163.7177	-40.9848	40.9848	40.9848	0.1503
mCit-MBD_Control	6	7	3	92.8005	85.4742	7.3263	7.3263	7.3263	0.1291
mCit-MBD_Control	6	7	4	122.4687	158.1651	-35.6964	35.6964	35.6964	0.2453
mCit-MBD_Control	6	7	5	56.4508	142.3694	-85.9186	85.9186	85.9186	0.1656
mCit-MBD_Control	6	7	6	128.3628	81.4976	46.8653	46.8653	46.8653	0.2538
mCit-MBD_Control	6	7	7	125.2722	143.2364	-17.9642	17.9642	17.9642	0.2088
mCit-MBD_Control	6	7	8	96.4825	35.9238	60.5587	60.5587	60.5587	0.232
mCit-MBD_Control	6	7	9	64.396	158.9824	-94.5864	94.5864	85.4136	0.1812
mCit-MBD_Control	6	7	10	100.3976	48.0451	52.3525	52.3525	52.3525	0.1678
mCit-MBD_Control	6	8	1	104.4214	14.1641	90.2574	90.2574	89.7426	0.1758
mCit-MBD_Control	6	8	2	125.0943	163.2047	-38.1104	38.1104	38.1104	0.2041
mCit-MBD_Control	6	8	3	88.5925	85.4742	3.1183	3.1183	3.1183	0.1689
mCit-MBD_Control	6	8	4	122.4668	157.1272	-34.6604	34.6604	34.6604	0.2657
mCit-MBD_Control	6	8	5	56.6046	141.5825	-84.9779	84.9779	84.9779	0.1837
mCit-MBD_Control	6	8	6	128.5454	81.59	46.9554	46.9554	46.9554	0.2318
mCit-MBD_Control	6	8	7	120.9932	143.2364	-22.2432	22.2432	22.2432	0.2081
mCit-MBD_Control	6	8	8	97.7089	35.9957	61.7132	61.7132	61.7132	0.2369
mCit-MBD_Control	6	8	9	62.6888	158.9824	-96.2936	96.2936	83.7064	0.1789
mCit-MBD_Control	6	8	10	107.1347	49.4248	57.7099	57.7099	57.7099	0.1864
mCit-MBD_Control	6	9	1	106.2167	14.9557	91.2611	91.2611	88.7389	0.1752
mCit-MBD_Control	6	9	2	126.9862	163.2047	-36.2185	36.2185	36.2185	0.2112
mCit-MBD_Control	6	9	3	79.4502	85.4742	-6.0239	6.0239	6.0239	0.1376
mCit-MBD_Control	6	9	4	121.9819	157.1272	-35.1453	35.1453	35.1453	0.226
mCit-MBD_Control	6	9	5	54.8111	142.0447	-87.2335	87.2335	87.2335	0.1458
mCit-MBD_Control	6	9	6	132.5518	81.3323	51.2195	51.2195	51.2195	0.1976
mCit-MBD_Control	6	9	7	117.5057	143.2364	-25.7307	25.7307	25.7307	0.1653
mCit-MBD_Control	6	9	8	96.7129	35.9957	60.7172	60.7172	60.7172	0.201
mCit-MBD_Control	6	9	9	61.4928	159.0573	-97.5645	97.5645	82.4355	0.1594
mCit-MBD_Control	6	9	10	108.1265	49.4248	58.7016	58.7016	58.7016	0.1407
mCit-MBD_Control	6	10	1	107.1046	14.9557	92.1489	92.1489	87.8511	0.1519
mCit-MBD_Control	6	10	2	128.948	163.2047	-34.2568	34.2568	34.2568	0.1777
mCit-MBD_Control	6	10	3	65.6327	85.4742	-19.8415	19.8415	19.8415	0.1809
mCit-MBD_Control	6	10	4	122.9054	157.1272	-34.2218	34.2218	34.2218	0.2248
mCit-MBD_Control	6	10	5	45.7118	141.3721	-95.6603	95.6603	84.3397	0.1767
mCit-MBD_Control	6	10	6	128.6714	82.3287	46.3427	46.3427	46.3427	0.1827
mCit-MBD_Control	6	10	7	115.0939	143.2364	-28.1425	28.1425	28.1425	0.1506
mCit-MBD_Control	6	10	8	92.5007	35.1845	57.3162	57.3162	57.3162	0.1539
mCit-MBD_Control	6	10	9	59.8593	159.0573	-99.1979	99.1979	80.8021	0.1606
mCit-MBD_Control	6	10	10	117.4396	49.4248	68.0148	68.0148	68.0148	0.1387
mCit-MBD_Control	6	11	1	107.7813	14.9557	92.8256	92.8256	87.1744	0.163
mCit-MBD_Control	6	11	2	131.5005	163.2047	-31.7042	31.7042	31.7042	0.1845
mCit-MBD_Control	6	11	3	57.5371	85.4742	-27.9371	27.9371	27.9371	0.1298
mCit-MBD_Control	6	11	4	125.3969	157.1272	-31.7303	31.7303	31.7303	0.2201
mCit-MBD_Control	6	11	5	43.9313	141.3721	-97.4408	97.4408	82.5592	0.1753
mCit-MBD_Control	6	11	6	133.6786	82.3287	51.3499	51.3499	51.3499	0.1738
mCit-MBD_Control	6	11	7	115.0732	143.2364	-28.1632	28.1632	28.1632	0.1177
mCit-MBD_Control	6	11	8	92.8251	35.1845	57.6406	57.6406	57.6406	0.0997
mCit-MBD_Control	6	11	9	59.9892	159.0573	-99.068	99.068	80.932	0.1796
mCit-MBD_Control	6	11	10	115.7049	49.4248	66.2801	66.2801	66.2801	0.1078
mCit-MBD_Control	6	12	1	105.1252	14.9557	90.1696	90.1696	89.8304	0.1474
mCit-MBD_Control	6	12	2	137.6939	163.2047	-25.5108	25.5108	25.5108	0.2023
mCit-MBD_Control	6	12	3	48.0237	85.4742	-37.4505	37.4505	37.4505	0.1327
mCit-MBD_Control	6	12	4	125.1732	157.1272	-31.9541	31.9541	31.9541	0.1947
mCit-MBD_Control	6	12	5	38.9555	141.3721	-102.4166	102.4166	77.5834	0.1836
mCit-MBD_Control	6	12	6	134.2531	82.3287	51.9245	51.9245	51.9245	0.1623
mCit-MBD_Control	6	12	7	123.6703	143.2364	-19.5661	19.5661	19.5661	0.0866
mCit-MBD_Control	6	12	8	84.5955	35.1845	49.4111	49.4111	49.4111	0.144
mCit-MBD_Control	6	12	9	56.1142	159.0573	-102.9431	102.9431	77.0569	0.1479
mCit-MBD_Control	6	12	10	107.7821	49.4248	58.3573	58.3573	58.3573	0.0777
mCit-MBD_Control	6	13	1	103.7088	14.9557	88.7531	88.7531	88.7531	0.1053
mCit-MBD_Control	6	13	2	143.1591	163.2047	-20.0457	20.0457	20.0457	0.1915
mCit-MBD_Control	6	13	3	44.1741	84.8302	-40.6561	40.6561	40.6561	0.1215
mCit-MBD_Control	6	13	4	128.653	157.1272	-28.4743	28.4743	28.4743	0.184
mCit-MBD_Control	6	13	5	37.9039	141.3721	-103.4682	103.4682	76.5318	0.1746
mCit-MBD_Control	6	13	6	135.1881	82.3287	52.8595	52.8595	52.8595	0.1666
mCit-MBD_Control	6	13	7	146.0203	143.2364	2.784	2.784	2.784	0.1106
mCit-MBD_Control	6	13	8	80.4583	35.1845	45.2738	45.2738	45.2738	0.0594
mCit-MBD_Control	6	13	9	59.254	159.0573	-99.8033	99.8033	80.1967	0.1299
mCit-MBD_Control	6	13	10	111.4161	49.4248	61.9913	61.9913	61.9913	0.0981
mCit-MBD_Control	7	1	1	156.5028	16.2204	140.2824	140.2824	39.7176	0.2023
mCit-MBD_Control	7	1	2	153.8941	155.8694	-1.9753	1.9753	1.9753	0.1969
mCit-MBD_Control	7	1	3	134.4492	38.4818	95.9674	95.9674	84.0326	0.2268
mCit-MBD_Control	7	1	4	93.2541	92.8321	0.422	0.422	0.422	0.158
mCit-MBD_Control	7	1	5	156.2703	95.1699	61.1003	61.1003	61.1003	0.2076
mCit-MBD_Control	7	1	6	138.1797	142.8235	-4.6438	4.6438	4.6438	0.2663
mCit-MBD_Control	7	1	7	143.8705	116.1491	27.7214	27.7214	27.7214	0.2407
mCit-MBD_Control	7	1	8	139.0079	74.5251	64.4829	64.4829	64.4829	0.1825
mCit-MBD_Control	7	1	9	116.1765	166.0065	-49.8301	49.8301	49.8301	0.1841
mCit-MBD_Control	7	1	10	133.1042	11.6887	121.4154	121.4154	58.5846	0.1437
mCit-MBD_Control	7	2	1	157.4181	16.2204	141.1977	141.1977	38.8023	0.1748
mCit-MBD_Control	7	2	2	156.0085	152.6833	3.3251	3.3251	3.3251	0.1848
mCit-MBD_Control	7	2	3	130.6199	38.4818	92.1382	92.1382	87.8618	0.2048
mCit-MBD_Control	7	2	4	93.5279	92.6858	0.842	0.842	0.842	0.1334
mCit-MBD_Control	7	2	5	159.3388	95.1699	64.1689	64.1689	64.1689	0.1609
mCit-MBD_Control	7	2	6	139.5228	141.0672	-1.5444	1.5444	1.5444	0.2383
mCit-MBD_Control	7	2	7	144.4371	116.1491	28.288	28.288	28.288	0.2327
mCit-MBD_Control	7	2	8	140.7867	74.5251	66.2617	66.2617	66.2617	0.1267
mCit-MBD_Control	7	2	9	125.4444	166.0065	-40.5621	40.5621	40.5621	0.1958
mCit-MBD_Control	7	2	10	136.5341	11.6887	124.8454	124.8454	55.1546	0.1386
mCit-MBD_Control	7	3	1	155.3153	16.2204	139.0949	139.0949	40.9051	0.1978
mCit-MBD_Control	7	3	2	158.0877	152.6833	5.4044	5.4044	5.4044	0.1611
mCit-MBD_Control	7	3	3	131.3019	38.4818	92.8202	92.8202	87.1798	0.2108
mCit-MBD_Control	7	3	4	93.9806	92.6858	1.2947	1.2947	1.2947	0.1186
mCit-MBD_Control	7	3	5	157.4272	95.1699	62.2572	62.2572	62.2572	0.2095
mCit-MBD_Control	7	3	6	137.6773	141.0672	-3.3899	3.3899	3.3899	0.2439
mCit-MBD_Control	7	3	7	144.193	116.1491	28.0439	28.0439	28.0439	0.2268
mCit-MBD_Control	7	3	8	138.9359	74.1605	64.7754	64.7754	64.7754	0.1231
mCit-MBD_Control	7	3	9	121.7787	166.0065	-44.2279	44.2279	44.2279	0.1914
mCit-MBD_Control	7	3	10	134.893	11.6887	123.2043	123.2043	56.7957	0.1629
mCit-MBD_Control	7	4	1	154.4169	16.2204	138.1964	138.1964	41.8036	0.2096
mCit-MBD_Control	7	4	2	154.3118	152.6833	1.6285	1.6285	1.6285	0.1387
mCit-MBD_Control	7	4	3	131.2198	38.4818	92.738	92.738	87.262	0.2062
mCit-MBD_Control	7	4	4	92.4404	92.6858	-0.2454	0.2454	0.2454	0.1382
mCit-MBD_Control	7	4	5	155.6665	95.1699	60.4966	60.4966	60.4966	0.1664
mCit-MBD_Control	7	4	6	138.049	141.0672	-3.0182	3.0182	3.0182	0.2524
mCit-MBD_Control	7	4	7	143.4294	116.1491	27.2803	27.2803	27.2803	0.2555
mCit-MBD_Control	7	4	8	138.3252	74.1605	64.1647	64.1647	64.1647	0.1113
mCit-MBD_Control	7	4	9	123.5077	166.0065	-42.4988	42.4988	42.4988	0.2205
mCit-MBD_Control	7	4	10	136.8701	11.6887	125.1813	125.1813	54.8187	0.1845
mCit-MBD_Control	7	5	1	154.2789	16.2204	138.0585	138.0585	41.9415	0.1921
mCit-MBD_Control	7	5	2	155.0705	152.6833	2.3871	2.3871	2.3871	0.1164
mCit-MBD_Control	7	5	3	125.9013	38.6199	87.2815	87.2815	87.2815	0.2113
mCit-MBD_Control	7	5	4	87.167	91.5744	-4.4075	4.4075	4.4075	0.1696
mCit-MBD_Control	7	5	5	162.5735	95.1699	67.4035	67.4035	67.4035	0.1449
mCit-MBD_Control	7	5	6	138.7677	143.8853	-5.1176	5.1176	5.1176	0.2389
mCit-MBD_Control	7	5	7	143.7432	116.1491	27.5941	27.5941	27.5941	0.2298
mCit-MBD_Control	7	5	8	146.0391	74.3681	71.6709	71.6709	71.6709	0.0859
mCit-MBD_Control	7	5	9	117.5604	165.7311	-48.1708	48.1708	48.1708	0.1879
mCit-MBD_Control	7	5	10	134.1796	11.6887	122.4908	122.4908	57.5092	0.1463
mCit-MBD_Control	7	6	1	153.8642	16.2204	137.6438	137.6438	42.3562	0.1752
mCit-MBD_Control	7	6	2	160.1683	152.6833	7.485	7.485	7.485	0.1054
mCit-MBD_Control	7	6	3	127.6688	38.6199	89.049	89.049	89.049	0.2448
mCit-MBD_Control	7	6	4	92.1953	91.5744	0.6209	0.6209	0.6209	0.131
mCit-MBD_Control	7	6	5	167.9229	95.1699	72.753	72.753	72.753	0.0948
mCit-MBD_Control	7	6	6	138.4319	143.8853	-5.4533	5.4533	5.4533	0.214
mCit-MBD_Control	7	6	7	143.8791	116.1491	27.73	27.73	27.73	0.204
mCit-MBD_Control	7	6	8	135.0651	74.3681	60.6969	60.6969	60.6969	0.1232
mCit-MBD_Control	7	6	9	118.2052	165.7311	-47.5259	47.5259	47.5259	0.1988
mCit-MBD_Control	7	6	10	133.0938	11.6887	121.4051	121.4051	58.5949	0.1694
mCit-MBD_Control	7	7	1	150.7568	16.2204	134.5364	134.5364	45.4636	0.1862
mCit-MBD_Control	7	7	2	159.9399	152.6833	7.2566	7.2566	7.2566	0.0971
mCit-MBD_Control	7	7	3	126.2117	38.6199	87.5918	87.5918	87.5918	0.2238
mCit-MBD_Control	7	7	4	86.7621	91.5744	-4.8124	4.8124	4.8124	0.1617
mCit-MBD_Control	7	7	5	155.5709	95.1699	60.401	60.401	60.401	0.1264
mCit-MBD_Control	7	7	6	135.5879	143.8853	-8.2974	8.2974	8.2974	0.2058
mCit-MBD_Control	7	7	7	139.103	116.1491	22.9539	22.9539	22.9539	0.2337
mCit-MBD_Control	7	7	8	135.6206	74.3681	61.2524	61.2524	61.2524	0.1331
mCit-MBD_Control	7	7	9	122.6388	165.7311	-43.0923	43.0923	43.0923	0.1636
mCit-MBD_Control	7	7	10	137.3765	11.6887	125.6878	125.6878	54.3122	0.1273
mCit-MBD_Control	7	8	1	155.9807	15.4947	140.486	140.486	39.514	0.156
mCit-MBD_Control	7	8	2	154.7078	153.543	1.1648	1.1648	1.1648	0.1001
mCit-MBD_Control	7	8	3	122.4969	38.2835	84.2133	84.2133	84.2133	0.205
mCit-MBD_Control	7	8	4	86.5055	92.068	-5.5625	5.5625	5.5625	0.1586
mCit-MBD_Control	7	8	5	157.2113	95.1699	62.0414	62.0414	62.0414	0.1578
mCit-MBD_Control	7	8	6	135.1265	143.8853	-8.7588	8.7588	8.7588	0.1804
mCit-MBD_Control	7	8	7	139.9625	116.1491	23.8134	23.8134	23.8134	0.2417
mCit-MBD_Control	7	8	8	131.216	74.5583	56.6577	56.6577	56.6577	0.1252
mCit-MBD_Control	7	8	9	117.9122	165.7311	-47.8189	47.8189	47.8189	0.1858
mCit-MBD_Control	7	8	10	134.1226	11.6887	122.4339	122.4339	57.5661	0.1482
mCit-MBD_Control	7	9	1	152.6937	15.4947	137.199	137.199	42.801	0.1671
mCit-MBD_Control	7	9	2	148.7024	153.543	-4.8406	4.8406	4.8406	0.1017
mCit-MBD_Control	7	9	3	117.3951	38.2835	79.1116	79.1116	79.1116	0.1893
mCit-MBD_Control	7	9	4	84.9709	92.068	-7.0972	7.0972	7.0972	0.1562
mCit-MBD_Control	7	9	5	149.6899	95.1699	54.52	54.52	54.52	0.1542
mCit-MBD_Control	7	9	6	133.8564	143.8853	-10.0289	10.0289	10.0289	0.2107
mCit-MBD_Control	7	9	7	139.6014	116.1491	23.4523	23.4523	23.4523	0.2673
mCit-MBD_Control	7	9	8	139.0407	74.5583	64.4823	64.4823	64.4823	0.1053
mCit-MBD_Control	7	9	9	114.5813	165.7311	-51.1498	51.1498	51.1498	0.1774
mCit-MBD_Control	7	9	10	137.3495	11.6887	125.6607	125.6607	54.3393	0.1605
mCit-MBD_Control	7	10	1	152.2143	15.5482	136.6661	136.6661	43.3339	0.1812
mCit-MBD_Control	7	10	2	147.0528	156.0322	-8.9794	8.9794	8.9794	0.1151
mCit-MBD_Control	7	10	3	117.6821	38.2835	79.3985	79.3985	79.3985	0.1857
mCit-MBD_Control	7	10	4	78.9846	92.068	-13.0834	13.0834	13.0834	0.1501
mCit-MBD_Control	7	10	5	150.4181	94.8118	55.6063	55.6063	55.6063	0.1708
mCit-MBD_Control	7	10	6	134.2227	143.8853	-9.6626	9.6626	9.6626	0.2039
mCit-MBD_Control	7	10	7	137.6959	116.1491	21.5469	21.5469	21.5469	0.2704
mCit-MBD_Control	7	10	8	138.8233	74.5583	64.265	64.265	64.265	0.1103
mCit-MBD_Control	7	10	9	107.964	165.1835	-57.2195	57.2195	57.2195	0.1573
mCit-MBD_Control	7	10	10	130.3919	12.7058	117.6861	117.6861	62.3139	0.1919
mCit-MBD_Control	7	11	1	151.288	15.5482	135.7398	135.7398	44.2602	0.1727
mCit-MBD_Control	7	11	2	150.2093	156.0322	-5.8228	5.8228	5.8228	0.0951
mCit-MBD_Control	7	11	3	112.2263	38.2835	73.9428	73.9428	73.9428	0.1859
mCit-MBD_Control	7	11	4	78.1725	92.068	-13.8955	13.8955	13.8955	0.1467
mCit-MBD_Control	7	11	5	149.8041	94.8118	54.9923	54.9923	54.9923	0.1937
mCit-MBD_Control	7	11	6	135.9253	143.8853	-7.96	7.96	7.96	0.1832
mCit-MBD_Control	7	11	7	138.5453	116.1491	22.3962	22.3962	22.3962	0.2658
mCit-MBD_Control	7	11	8	143.5215	74.5583	68.9632	68.9632	68.9632	0.0747
mCit-MBD_Control	7	11	9	104.3851	165.1835	-60.7984	60.7984	60.7984	0.1592
mCit-MBD_Control	7	11	10	128.7141	12.7058	116.0083	116.0083	63.9917	0.1564
mCit-MBD_Control	7	12	1	150.8767	15.5482	135.3285	135.3285	44.6715	0.1851
mCit-MBD_Control	7	12	2	143.0512	156.0322	-12.981	12.981	12.981	0.09
mCit-MBD_Control	7	12	3	110.2033	38.2835	71.9197	71.9197	71.9197	0.167
mCit-MBD_Control	7	12	4	76.9059	92.068	-15.1621	15.1621	15.1621	0.1267
mCit-MBD_Control	7	12	5	152.3612	94.8118	57.5494	57.5494	57.5494	0.2054
mCit-MBD_Control	7	12	6	134.2287	143.8853	-9.6566	9.6566	9.6566	0.1945
mCit-MBD_Control	7	12	7	138.2707	116.1491	22.1216	22.1216	22.1216	0.2875
mCit-MBD_Control	7	12	8	142.5369	74.5583	67.9786	67.9786	67.9786	0.1129
mCit-MBD_Control	7	12	9	97.7367	165.1835	-67.4469	67.4469	67.4469	0.132
mCit-MBD_Control	7	12	10	131.8899	12.7058	119.184	119.184	60.816	0.1343
mCit-MBD_Control	7	13	1	147.8179	15.5482	132.2697	132.2697	47.7303	0.1638
mCit-MBD_Control	7	13	2	140.4709	156.0322	-15.5612	15.5612	15.5612	0.0929
mCit-MBD_Control	7	13	3	105.7281	38.2835	67.4446	67.4446	67.4446	0.1492
mCit-MBD_Control	7	13	4	77.662	92.068	-14.4061	14.4061	14.4061	0.1358
mCit-MBD_Control	7	13	5	147.5343	94.3096	53.2248	53.2248	53.2248	0.2039
mCit-MBD_Control	7	13	6	130.624	143.8853	-13.2612	13.2612	13.2612	0.1858
mCit-MBD_Control	7	13	7	137.8337	116.4198	21.4139	21.4139	21.4139	0.2965
mCit-MBD_Control	7	13	8	152.6225	74.5583	78.0641	78.0641	78.0641	0.0969
mCit-MBD_Control	7	13	9	95.0187	165.1835	-70.1649	70.1649	70.1649	0.1544
mCit-MBD_Control	7	13	10	128.6329	11.6051	117.0279	117.0279	62.9721	0.1379
mCit-MBD_Control	8	1	1	169.8416	166.3001	3.5415	3.5415	3.5415	0.0462
mCit-MBD_Control	8	1	2	134.5147	4.4778	130.0369	130.0369	49.9631	0.1315
mCit-MBD_Control	8	1	3	14.6644	63.0153	-48.3509	48.3509	48.3509	0.1297
mCit-MBD_Control	8	1	4	24.8975	85.4213	-60.5238	60.5238	60.5238	0.133
mCit-MBD_Control	8	1	5	164.8472	119.9785	44.8687	44.8687	44.8687	0.0628
mCit-MBD_Control	8	1	6	43.7685	91.2015	-47.433	47.433	47.433	0.0665
mCit-MBD_Control	8	1	7	40.2603	16.4679	23.7924	23.7924	23.7924	0.045
mCit-MBD_Control	8	1	8	131.6193	169.3341	-37.7147	37.7147	37.7147	0.0763
mCit-MBD_Control	8	2	1	170.3617	166.3001	4.0617	4.0617	4.0617	0.0461
mCit-MBD_Control	8	2	2	138.2476	4.4778	133.7697	133.7697	46.2303	0.1414
mCit-MBD_Control	8	2	3	11.0825	63.0153	-51.9328	51.9328	51.9328	0.1149
mCit-MBD_Control	8	2	4	27.966	85.4213	-57.4553	57.4553	57.4553	0.1288
mCit-MBD_Control	8	2	5	174.1791	119.9785	54.2005	54.2005	54.2005	0.0678
mCit-MBD_Control	8	2	6	40.8553	91.2015	-50.3462	50.3462	50.3462	0.0435
mCit-MBD_Control	8	2	7	53.6058	16.4679	37.1379	37.1379	37.1379	0.0535
mCit-MBD_Control	8	2	8	131.7641	169.3341	-37.5699	37.5699	37.5699	0.0566
mCit-MBD_Control	8	3	1	177.4404	166.3001	11.1404	11.1404	11.1404	0.0479
mCit-MBD_Control	8	3	2	142.1014	4.4778	137.6236	137.6236	42.3764	0.1533
mCit-MBD_Control	8	3	3	11.0066	63.0153	-52.0087	52.0087	52.0087	0.1526
mCit-MBD_Control	8	3	4	26.4244	85.4213	-58.9969	58.9969	58.9969	0.1436
mCit-MBD_Control	8	3	5	178.4716	119.9785	58.4931	58.4931	58.4931	0.073
mCit-MBD_Control	8	3	6	24.2068	91.2015	-66.9947	66.9947	66.9947	0.069
mCit-MBD_Control	8	3	7	35.962	16.4679	19.4941	19.4941	19.4941	0.0917
mCit-MBD_Control	8	3	8	146.3386	169.3341	-22.9954	22.9954	22.9954	0.0449
mCit-MBD_Control	8	4	1	178.0036	166.3001	11.7035	11.7035	11.7035	0.0524
mCit-MBD_Control	8	4	2	137.3173	4.4778	132.8395	132.8395	47.1605	0.1643
mCit-MBD_Control	8	4	3	11.3909	63.0153	-51.6244	51.6244	51.6244	0.1136
mCit-MBD_Control	8	4	4	29.2653	85.4213	-56.156	56.156	56.156	0.1516
mCit-MBD_Control	8	4	5	175.6791	119.9785	55.7006	55.7006	55.7006	0.0692
mCit-MBD_Control	8	4	6	175.6746	91.1803	84.4942	84.4942	84.4942	0.0424
mCit-MBD_Control	8	4	7	28.9792	16.4679	12.5113	12.5113	12.5113	0.0713
mCit-MBD_Control	8	4	8	142.6937	169.3341	-26.6404	26.6404	26.6404	0.069
mCit-MBD_Control	8	5	1	8.5308	166.3001	-157.7692	157.7692	22.2308	0.045
mCit-MBD_Control	8	5	2	135.687	4.4778	131.2091	131.2091	48.7909	0.154
mCit-MBD_Control	8	5	3	12.2171	63.1469	-50.9299	50.9299	50.9299	0.0868
mCit-MBD_Control	8	5	4	34.9444	85.3021	-50.3576	50.3576	50.3576	0.1174
mCit-MBD_Control	8	5	5	169.7085	120.0996	49.6089	49.6089	49.6089	0.0805
mCit-MBD_Control	8	5	6	164.4635	91.4464	73.0171	73.0171	73.0171	0.0492
mCit-MBD_Control	8	5	7	6.4751	16.4679	-9.9928	9.9928	9.9928	0.0665
mCit-MBD_Control	8	5	8	146.1388	169.3341	-23.1952	23.1952	23.1952	0.0554
mCit-MBD_Control	8	6	1	13.7418	166.3001	-152.5582	152.5582	27.4418	0.0502
mCit-MBD_Control	8	6	2	133.713	4.4778	129.2352	129.2352	50.7648	0.1394
mCit-MBD_Control	8	6	3	15.2614	63.1469	-47.8855	47.8855	47.8855	0.1122
mCit-MBD_Control	8	6	4	48.4932	85.3459	-36.8527	36.8527	36.8527	0.1196
mCit-MBD_Control	8	6	5	173.3689	120.0996	53.2693	53.2693	53.2693	0.0754
mCit-MBD_Control	8	6	6	154.801	91.5349	63.2661	63.2661	63.2661	0.0566
mCit-MBD_Control	8	6	7	2.1947	16.4679	-14.2732	14.2732	14.2732	0.0892
mCit-MBD_Control	8	6	8	151.2766	169.3341	-18.0575	18.0575	18.0575	0.0515
mCit-MBD_Control	8	7	1	6.8328	166.3001	-159.4672	159.4672	20.5328	0.0547
mCit-MBD_Control	8	7	2	133.9589	4.4778	129.4811	129.4811	50.5189	0.1327
mCit-MBD_Control	8	7	3	7.1904	63.1469	-55.9566	55.9566	55.9566	0.1189
mCit-MBD_Control	8	7	4	51.5175	85.3459	-33.8284	33.8284	33.8284	0.136
mCit-MBD_Control	8	7	5	173.2122	120.0996	53.1126	53.1126	53.1126	0.0921
mCit-MBD_Control	8	7	6	5.4884	91.5349	-86.0465	86.0465	86.0465	0.0221
mCit-MBD_Control	8	7	7	175.7727	16.4679	159.3048	159.3048	20.6952	0.1111
mCit-MBD_Control	8	7	8	156.9949	169.3341	-12.3391	12.3391	12.3391	0.0673
mCit-MBD_Control	8	8	1	3.3213	166.3001	-162.9788	162.9788	17.0212	0.0634
mCit-MBD_Control	8	8	2	129.2981	4.4778	124.8203	124.8203	55.1797	0.1191
mCit-MBD_Control	8	8	3	6.2824	63.2028	-56.9204	56.9204	56.9204	0.0947
mCit-MBD_Control	8	8	4	48.304	85.3459	-37.0419	37.0419	37.0419	0.1284
