Genotype/condition	Sample Number	Timepoint	CellNumber	FibrilTool Angle	Comparison Angle	Raw angle	Absolute angle	Acute absolute angle to ablation	Anisotropy
bot1-7_GFP-MBD_ctrl	3	1	3	122.786	95.4241	27.3619	27.3619	27.3619	0.0736
bot1-7_GFP-MBD_ctrl	3	1	4	134.1942	120.1139	14.0803	14.0803	14.0803	0.0569
bot1-7_GFP-MBD_ctrl	3	1	5	85.2262	6.1097	79.1165	79.1165	79.1165	0.0159
bot1-7_GFP-MBD_ctrl	3	2	1	167.2955	174.9331	-7.6377	7.6377	7.6377	0.0165
bot1-7_GFP-MBD_ctrl	3	2	2	78.8496	66.0213	12.8283	12.8283	12.8283	0.0226
bot1-7_GFP-MBD_ctrl	3	2	3	122.9898	95.4241	27.5656	27.5656	27.5656	0.0817
bot1-7_GFP-MBD_ctrl	3	2	4	122.2339	120.1139	2.12	2.12	2.12	0.0564
bot1-7_GFP-MBD_ctrl	3	2	5	115.5212	6.1097	109.4115	109.4115	70.5885	0.0169
bot1-7_GFP-MBD_ctrl	3	3	1	174.6862	174.9331	-0.2469	0.2469	0.2469	0.0247
bot1-7_GFP-MBD_ctrl	3	3	2	101.1289	66.0213	35.1076	35.1076	35.1076	0.0206
bot1-7_GFP-MBD_ctrl	3	3	3	100.7293	95.4241	5.3052	5.3052	5.3052	0.056
bot1-7_GFP-MBD_ctrl	3	3	4	110.1001	120.1139	-10.0138	10.0138	10.0138	0.0571
bot1-7_GFP-MBD_ctrl	3	3	5	97.5365	6.1097	91.4268	91.4268	88.5732	0.0131
bot1-7_GFP-MBD_ctrl	3	4	1	5.8898	174.9331	-169.0433	169.0433	10.9567	0.0229
bot1-7_GFP-MBD_ctrl	3	4	2	74.5234	66.0213	8.5021	8.5021	8.5021	0.0394
bot1-7_GFP-MBD_ctrl	3	4	3	116.354	96.2867	20.0673	20.0673	20.0673	0.0527
bot1-7_GFP-MBD_ctrl	3	4	4	103.349	120.1139	-16.7649	16.7649	16.7649	0.0391
bot1-7_GFP-MBD_ctrl	3	4	5	165.853	6.1097	159.7433	159.7433	20.2567	0.013
bot1-7_GFP-MBD_ctrl	3	5	1	158.5243	174.9331	-16.4088	16.4088	16.4088	0.0362
bot1-7_GFP-MBD_ctrl	3	5	2	88.8991	66.0213	22.8778	22.8778	22.8778	0.0195
bot1-7_GFP-MBD_ctrl	3	5	3	116.6442	96.2867	20.3575	20.3575	20.3575	0.0668
bot1-7_GFP-MBD_ctrl	3	5	4	84.7042	120.1139	-35.4096	35.4096	35.4096	0.018
bot1-7_GFP-MBD_ctrl	3	5	5	161.822	6.1097	155.7123	155.7123	24.2877	0.0187
bot1-7_GFP-MBD_ctrl	3	6	1	156.8696	174.9331	-18.0636	18.0636	18.0636	0.0385
bot1-7_GFP-MBD_ctrl	3	6	2	7.1521	66.0213	-58.8692	58.8692	58.8692	0.0194
bot1-7_GFP-MBD_ctrl	3	6	3	105.2344	96.2867	8.9477	8.9477	8.9477	0.0693
bot1-7_GFP-MBD_ctrl	3	6	4	110.1059	120.1139	-10.0079	10.0079	10.0079	0.0301
bot1-7_GFP-MBD_ctrl	3	6	5	175.2398	6.1097	169.1301	169.1301	10.8699	0.011
bot1-7_GFP-MBD_ctrl	3	7	1	158.9576	174.9331	-15.9755	15.9755	15.9755	0.0411
bot1-7_GFP-MBD_ctrl	3	7	2	163.6647	66.0213	97.6434	97.6434	82.3566	0.0028
bot1-7_GFP-MBD_ctrl	3	7	3	114.7876	96.2867	18.5009	18.5009	18.5009	0.0558
bot1-7_GFP-MBD_ctrl	3	7	4	103.9538	120.1139	-16.16	16.16	16.16	0.0653
bot1-7_GFP-MBD_ctrl	3	7	5	174.1939	6.1097	168.0841	168.0841	11.9159	0.0185
bot1-7_GFP-MBD_ctrl	3	8	1	173.1007	174.9331	-1.8324	1.8324	1.8324	0.0465
bot1-7_GFP-MBD_ctrl	3	8	2	25.5359	66.0213	-40.4854	40.4854	40.4854	0.0341
bot1-7_GFP-MBD_ctrl	3	8	3	138.3136	96.2867	42.0268	42.0268	42.0268	0.0915
bot1-7_GFP-MBD_ctrl	3	8	4	107.3333	120.1139	-12.7805	12.7805	12.7805	0.037
bot1-7_GFP-MBD_ctrl	3	8	5	179.3531	6.1097	173.2434	173.2434	6.7566	0.0162
bot1-7_GFP-MBD_ctrl	3	9	1	177.4035	174.9331	2.4704	2.4704	2.4704	0.0447
bot1-7_GFP-MBD_ctrl	3	9	2	22.8542	66.0213	-43.1671	43.1671	43.1671	0.0261
bot1-7_GFP-MBD_ctrl	3	9	3	131.793	95.9352	35.8579	35.8579	35.8579	0.0677
bot1-7_GFP-MBD_ctrl	3	9	4	92.7285	120.1139	-27.3854	27.3854	27.3854	0.0389
bot1-7_GFP-MBD_ctrl	3	9	5	172.3627	6.1097	166.253	166.253	13.747	0.0324
bot1-7_GFP-MBD_ctrl	3	10	1	2.7475	174.9331	-172.1856	172.1856	7.8144	0.0495
bot1-7_GFP-MBD_ctrl	3	10	2	12.3046	66.0213	-53.7166	53.7166	53.7166	0.0338
bot1-7_GFP-MBD_ctrl	3	10	3	147.9743	95.9352	52.0392	52.0392	52.0392	0.0722
bot1-7_GFP-MBD_ctrl	3	10	4	113.2936	120.1139	-6.8203	6.8203	6.8203	0.0215
bot1-7_GFP-MBD_ctrl	3	10	5	5.6168	6.1097	-0.4929	0.4929	0.4929	0.0562
bot1-7_GFP-MBD_ctrl	3	11	1	163.7357	174.9331	-11.1974	11.1974	11.1974	0.0641
bot1-7_GFP-MBD_ctrl	3	11	2	0.5269	66.0213	-65.4944	65.4944	65.4944	0.0436
bot1-7_GFP-MBD_ctrl	3	11	3	159.5897	95.9352	63.6546	63.6546	63.6546	0.063
bot1-7_GFP-MBD_ctrl	3	11	4	89.8765	120.1139	-30.2373	30.2373	30.2373	0.0237
bot1-7_GFP-MBD_ctrl	3	11	5	179.7219	6.1097	173.6122	173.6122	6.3878	0.052
bot1-7_GFP-MBD_ctrl	3	12	1	167.2697	174.9331	-7.6634	7.6634	7.6634	0.0392
bot1-7_GFP-MBD_ctrl	3	12	2	170.7086	66.0213	104.6874	104.6874	75.3126	0.0322
bot1-7_GFP-MBD_ctrl	3	12	3	159.5973	95.9352	63.6621	63.6621	63.6621	0.0873
bot1-7_GFP-MBD_ctrl	3	12	4	138.2874	120.1139	18.1736	18.1736	18.1736	0.021
bot1-7_GFP-MBD_ctrl	3	12	5	174.4078	6.1097	168.2981	168.2981	11.7019	0.0657
bot1-7_GFP-MBD_ctrl	3	13	1	175.9593	174.9331	1.0262	1.0262	1.0262	0.0355
bot1-7_GFP-MBD_ctrl	3	13	2	10.4781	66.0213	-55.5431	55.5431	55.5431	0.0236
bot1-7_GFP-MBD_ctrl	3	13	3	166.0054	95.9352	70.0702	70.0702	70.0702	0.0707
bot1-7_GFP-MBD_ctrl	3	13	4	142.9641	120.1139	22.8503	22.8503	22.8503	0.0483
bot1-7_GFP-MBD_ctrl	3	13	5	173.5212	6.1097	167.4114	167.4114	12.5886	0.0626
GFP-TUA6_ctrl	1	1	1	51.5008	7.3095	44.1914	44.1914	44.1914	0.0552
GFP-TUA6_ctrl	1	1	2	69.2189	152.3839	-83.165	83.165	83.165	0.1366
GFP-TUA6_ctrl	1	1	3	97.7528	87.6	10.1528	10.1528	10.1528	0.0836
GFP-TUA6_ctrl	1	1	4	92.9925	93.9874	-0.9948	0.9948	0.9948	0.0985
GFP-TUA6_ctrl	1	1	5	133.0773	121.5396	11.5377	11.5377	11.5377	0.0978
GFP-TUA6_ctrl	1	1	6	31.6458	28.6551	2.9907	2.9907	2.9907	0.0983
GFP-TUA6_ctrl	1	1	7	152.1363	162.5645	-10.4282	10.4282	10.4282	0.071
GFP-TUA6_ctrl	1	2	1	45.5355	4.9253	40.6102	40.6102	40.6102	0.0574
GFP-TUA6_ctrl	1	2	2	64.7454	151.3228	-86.5774	86.5774	86.5774	0.1696
GFP-TUA6_ctrl	1	2	3	70.9654	86.5511	-15.5857	15.5857	15.5857	0.0796
GFP-TUA6_ctrl	1	2	4	80.0577	93.8554	-13.7978	13.7978	13.7978	0.1385
GFP-TUA6_ctrl	1	2	5	130.7013	122.47	8.2313	8.2313	8.2313	0.1039
GFP-TUA6_ctrl	1	2	6	35.295	28.6551	6.6399	6.6399	6.6399	0.1218
GFP-TUA6_ctrl	1	2	7	150.3267	162.5645	-12.2378	12.2378	12.2378	0.0689
GFP-TUA6_ctrl	1	3	1	54.2586	4.9253	49.3333	49.3333	49.3333	0.1021
GFP-TUA6_ctrl	1	3	2	62.6748	151.3228	-88.648	88.648	88.648	0.1255
GFP-TUA6_ctrl	1	3	3	65.1533	86.5511	-21.3977	21.3977	21.3977	0.1136
GFP-TUA6_ctrl	1	3	4	83.6233	93.8554	-10.2321	10.2321	10.2321	0.1107
GFP-TUA6_ctrl	1	3	5	121.7113	122.47	-0.7587	0.7587	0.7587	0.1017
GFP-TUA6_ctrl	1	3	6	31.9211	28.6551	3.266	3.266	3.266	0.1528
GFP-TUA6_ctrl	1	3	7	135.0676	162.5645	-27.4969	27.4969	27.4969	0.0567
GFP-TUA6_ctrl	1	4	1	62.3236	4.9253	57.3983	57.3983	57.3983	0.1139
GFP-TUA6_ctrl	1	4	2	71.0442	151.3228	-80.2786	80.2786	80.2786	0.1213
GFP-TUA6_ctrl	1	4	3	74.1732	86.5511	-12.3779	12.3779	12.3779	0.1425
GFP-TUA6_ctrl	1	4	4	75.5111	93.8554	-18.3443	18.3443	18.3443	0.131
GFP-TUA6_ctrl	1	4	5	116.0112	122.47	-6.4588	6.4588	6.4588	0.1255
GFP-TUA6_ctrl	1	4	6	39.7616	28.6551	11.1065	11.1065	11.1065	0.1231
GFP-TUA6_ctrl	1	4	7	123.5307	162.5645	-39.0338	39.0338	39.0338	0.058
GFP-TUA6_ctrl	1	5	1	70.5189	4.9253	65.5936	65.5936	65.5936	0.1164
GFP-TUA6_ctrl	1	5	2	81.9541	151.3228	-69.3687	69.3687	69.3687	0.1401
GFP-TUA6_ctrl	1	5	3	68.3001	86.9432	-18.6432	18.6432	18.6432	0.1422
GFP-TUA6_ctrl	1	5	4	75.4228	93.8554	-18.4326	18.4326	18.4326	0.1264
GFP-TUA6_ctrl	1	5	5	115.9974	122.47	-6.4726	6.4726	6.4726	0.1396
GFP-TUA6_ctrl	1	5	6	56.8138	28.6551	28.1587	28.1587	28.1587	0.1006
GFP-TUA6_ctrl	1	5	7	94.7645	162.5645	-67.8	67.8	67.8	0.0684
GFP-TUA6_ctrl	1	6	1	70.2368	7.4343	62.8025	62.8025	62.8025	0.1213
GFP-TUA6_ctrl	1	6	2	86.8566	150.7498	-63.8932	63.8932	63.8932	0.1423
GFP-TUA6_ctrl	1	6	3	76.1853	87.4969	-11.3116	11.3116	11.3116	0.1414
GFP-TUA6_ctrl	1	6	4	77.7435	94.6903	-16.9468	16.9468	16.9468	0.1703
GFP-TUA6_ctrl	1	6	5	111.4326	122.6036	-11.171	11.171	11.171	0.101
GFP-TUA6_ctrl	1	6	6	54.0637	30.6875	23.3761	23.3761	23.3761	0.1188
GFP-TUA6_ctrl	1	6	7	83.2659	160.703	-77.437	77.437	77.437	0.1104
GFP-TUA6_ctrl	1	7	1	76.3354	10.5663	65.7691	65.7691	65.7691	0.1022
GFP-TUA6_ctrl	1	7	2	85.1662	150.5247	-65.3585	65.3585	65.3585	0.1409
GFP-TUA6_ctrl	1	7	3	80.3621	87.6244	-7.2623	7.2623	7.2623	0.1364
GFP-TUA6_ctrl	1	7	4	80.5889	95.2176	-14.6287	14.6287	14.6287	0.1341
GFP-TUA6_ctrl	1	7	5	96.828	125.8555	-29.0275	29.0275	29.0275	0.1011
GFP-TUA6_ctrl	1	7	6	62.6265	25.9387	36.6879	36.6879	36.6879	0.096
GFP-TUA6_ctrl	1	7	7	77.078	156.7454	-79.6674	79.6674	79.6674	0.1277
GFP-TUA6_ctrl	1	8	1	82.7726	12.4615	70.3111	70.3111	70.3111	0.1134
GFP-TUA6_ctrl	1	8	2	88.6941	150.8368	-62.1427	62.1427	62.1427	0.1202
GFP-TUA6_ctrl	1	8	3	78.6986	87.8615	-9.1629	9.1629	9.1629	0.1182
GFP-TUA6_ctrl	1	8	4	92.2265	96.3372	-4.1107	4.1107	4.1107	0.0922
GFP-TUA6_ctrl	1	8	5	97.724	127.462	-29.738	29.738	29.738	0.1364
GFP-TUA6_ctrl	1	8	6	65.6911	23.5769	42.1142	42.1142	42.1142	0.1383
GFP-TUA6_ctrl	1	8	7	76.301	156.1976	-79.8966	79.8966	79.8966	0.1388
GFP-TUA6_ctrl	1	9	1	92.2337	12.4615	79.7722	79.7722	79.7722	0.075
GFP-TUA6_ctrl	1	9	2	81.909	150.8368	-68.9278	68.9278	68.9278	0.109
GFP-TUA6_ctrl	1	9	3	77.1628	87.8615	-10.6987	10.6987	10.6987	0.1
GFP-TUA6_ctrl	1	9	4	93.9906	95.5501	-1.5595	1.5595	1.5595	0.1003
GFP-TUA6_ctrl	1	9	5	98.5169	127.462	-28.9452	28.9452	28.9452	0.1181
GFP-TUA6_ctrl	1	9	6	66.3606	26.5444	39.8162	39.8162	39.8162	0.1301
GFP-TUA6_ctrl	1	9	7	76.5562	156.1976	-79.6414	79.6414	79.6414	0.1354
GFP-TUA6_ctrl	1	10	1	86.3855	12.0947	74.2909	74.2909	74.2909	0.0888
GFP-TUA6_ctrl	1	10	2	94.3488	150.8368	-56.4881	56.4881	56.4881	0.093
GFP-TUA6_ctrl	1	10	3	84.6182	87.8615	-3.2433	3.2433	3.2433	0.0842
GFP-TUA6_ctrl	1	10	4	88.1125	95.5501	-7.4376	7.4376	7.4376	0.0667
GFP-TUA6_ctrl	1	10	5	97.7774	127.462	-29.6846	29.6846	29.6846	0.1041
GFP-TUA6_ctrl	1	10	6	68.7181	26.5444	42.1737	42.1737	42.1737	0.0979
GFP-TUA6_ctrl	1	10	7	74.9052	156.1976	-81.2924	81.2924	81.2924	0.1025
GFP-TUA6_ctrl	1	11	1	92.3882	12.0947	80.2935	80.2935	80.2935	0.0746
GFP-TUA6_ctrl	1	11	2	88.4641	150.8368	-62.3727	62.3727	62.3727	0.1006
GFP-TUA6_ctrl	1	11	3	61.687	87.8615	-26.1745	26.1745	26.1745	0.032
GFP-TUA6_ctrl	1	11	4	84.3708	95.5501	-11.1793	11.1793	11.1793	0.0644
GFP-TUA6_ctrl	1	11	5	103.284	127.462	-24.178	24.178	24.178	0.0999
GFP-TUA6_ctrl	1	11	6	67.93	26.5444	41.3856	41.3856	41.3856	0.1104
GFP-TUA6_ctrl	1	11	7	72.2694	156.1976	-83.9282	83.9282	83.9282	0.1058
GFP-TUA6_ctrl	1	12	1	108.7488	12.0947	96.6542	96.6542	83.3458	0.0504
GFP-TUA6_ctrl	1	12	2	97.2934	150.8368	-53.5434	53.5434	53.5434	0.1079
GFP-TUA6_ctrl	1	12	3	62.8633	87.8615	-24.9982	24.9982	24.9982	0.0596
GFP-TUA6_ctrl	1	12	4	50.1987	95.5501	-45.3514	45.3514	45.3514	0.0284
GFP-TUA6_ctrl	1	12	5	104.3579	127.7581	-23.4002	23.4002	23.4002	0.1495
GFP-TUA6_ctrl	1	12	6	65.7767	26.5444	39.2323	39.2323	39.2323	0.0755
GFP-TUA6_ctrl	1	12	7	77.9749	156.1976	-78.2227	78.2227	78.2227	0.0827
GFP-TUA6_ctrl	1	13	1	122.2481	12.0947	110.1534	110.1534	69.8466	0.0498
GFP-TUA6_ctrl	1	13	2	102.4821	150.8368	-48.3547	48.3547	48.3547	0.0988
GFP-TUA6_ctrl	1	13	3	80.1478	87.8615	-7.7137	7.7137	7.7137	0.0471
GFP-TUA6_ctrl	1	13	4	149.7601	95.5501	54.2099	54.2099	54.2099	0.0257
GFP-TUA6_ctrl	1	13	5	103.7776	127.9071	-24.1295	24.1295	24.1295	0.0934
GFP-TUA6_ctrl	1	13	6	47.0817	25.8641	21.2177	21.2177	21.2177	0.114
GFP-TUA6_ctrl	1	13	7	88.9228	153.9809	-65.058	65.058	65.058	0.0398
GFP-TUA6_ctrl	1	1	1	85.4804	172.7571	-87.2768	87.2768	87.2768	0.0451
GFP-TUA6_ctrl	1	1	2	71.2397	27.7118	43.528	43.528	43.528	0.0955
GFP-TUA6_ctrl	1	1	3	64.726	100.0628	-35.3368	35.3368	35.3368	0.0912
GFP-TUA6_ctrl	1	1	4	68.165	40.5323	27.6327	27.6327	27.6327	0.1393
GFP-TUA6_ctrl	1	1	5	65.0435	75.2663	-10.2228	10.2228	10.2228	0.0551
GFP-TUA6_ctrl	1	1	6	123.9507	92.929	31.0217	31.0217	31.0217	0.1521
GFP-TUA6_ctrl	1	1	7	108.2197	33.4746	74.7451	74.7451	74.7451	0.0356
GFP-TUA6_ctrl	1	1	8	31.9288	172.1831	-140.2543	140.2543	39.7457	0.0918
GFP-TUA6_ctrl	1	2	1	97.5698	172.7571	-75.1874	75.1874	75.1874	0.1069
GFP-TUA6_ctrl	1	2	2	58.5469	27.7118	30.8351	30.8351	30.8351	0.1401
GFP-TUA6_ctrl	1	2	3	63.373	100.0628	-36.6898	36.6898	36.6898	0.1178
GFP-TUA6_ctrl	1	2	4	64.3207	40.5323	23.7884	23.7884	23.7884	0.164
GFP-TUA6_ctrl	1	2	5	49.5221	75.2663	-25.7441	25.7441	25.7441	0.1135
GFP-TUA6_ctrl	1	2	6	127.5033	92.929	34.5743	34.5743	34.5743	0.1896
GFP-TUA6_ctrl	1	2	7	85.9229	33.4746	52.4483	52.4483	52.4483	0.0665
GFP-TUA6_ctrl	1	2	8	32.2058	172.1831	-139.9773	139.9773	40.0227	0.1118
GFP-TUA6_ctrl	1	3	1	94.0393	172.7571	-78.7178	78.7178	78.7178	0.1007
GFP-TUA6_ctrl	1	3	2	61.3951	27.7118	33.6834	33.6834	33.6834	0.1617
GFP-TUA6_ctrl	1	3	3	64.7217	100.0628	-35.3412	35.3412	35.3412	0.1255
GFP-TUA6_ctrl	1	3	4	63.4579	40.5323	22.9256	22.9256	22.9256	0.1286
GFP-TUA6_ctrl	1	3	5	54.4322	75.2663	-20.8341	20.8341	20.8341	0.1409
GFP-TUA6_ctrl	1	3	6	128.7726	92.929	35.8437	35.8437	35.8437	0.2124
GFP-TUA6_ctrl	1	3	7	86.4899	33.4746	53.0152	53.0152	53.0152	0.0251
GFP-TUA6_ctrl	1	3	8	30.5174	172.1831	-141.6657	141.6657	38.3343	0.1435
GFP-TUA6_ctrl	1	4	1	104.9584	173.1182	-68.1597	68.1597	68.1597	0.1062
GFP-TUA6_ctrl	1	4	2	65.5514	26.1207	39.4307	39.4307	39.4307	0.1698
GFP-TUA6_ctrl	1	4	3	65.8865	101.1728	-35.2863	35.2863	35.2863	0.1446
GFP-TUA6_ctrl	1	4	4	70.8562	44.3767	26.4795	26.4795	26.4795	0.1278
GFP-TUA6_ctrl	1	4	5	55.389	75.2663	-19.8773	19.8773	19.8773	0.1446
GFP-TUA6_ctrl	1	4	6	127.5768	92.929	34.6478	34.6478	34.6478	0.1943
GFP-TUA6_ctrl	1	4	7	93.9825	33.4746	60.5079	60.5079	60.5079	0.0725
GFP-TUA6_ctrl	1	4	8	35.6349	172.1831	-136.5482	136.5482	43.4518	0.1294
GFP-TUA6_ctrl	1	5	1	103.7249	173.1182	-69.3933	69.3933	69.3933	0.1368
GFP-TUA6_ctrl	1	5	2	67.7818	26.1207	41.6611	41.6611	41.6611	0.1598
GFP-TUA6_ctrl	1	5	3	68.5108	100.6625	-32.1517	32.1517	32.1517	0.1149
GFP-TUA6_ctrl	1	5	4	82.689	44.3767	38.3124	38.3124	38.3124	0.1395
GFP-TUA6_ctrl	1	5	5	57.2928	75.2663	-17.9735	17.9735	17.9735	0.1625
GFP-TUA6_ctrl	1	5	6	124.6909	92.929	31.7619	31.7619	31.7619	0.172
GFP-TUA6_ctrl	1	5	7	106.7245	33.4746	73.2499	73.2499	73.2499	0.0904
GFP-TUA6_ctrl	1	5	8	45.7689	172.1831	-126.4143	126.4143	53.5857	0.1128
GFP-TUA6_ctrl	1	6	1	104.9478	173.1182	-68.1704	68.1704	68.1704	0.0615
GFP-TUA6_ctrl	1	6	2	70.2807	26.1207	44.16	44.16	44.16	0.1106
GFP-TUA6_ctrl	1	6	3	63.7051	100.2812	-36.5761	36.5761	36.5761	0.0877
GFP-TUA6_ctrl	1	6	4	89.5658	44.3767	45.1891	45.1891	45.1891	0.1464
GFP-TUA6_ctrl	1	6	5	70.839	75.2663	-4.4273	4.4273	4.4273	0.1058
GFP-TUA6_ctrl	1	6	6	111.3759	92.082	19.2939	19.2939	19.2939	0.1087
GFP-TUA6_ctrl	1	6	7	98.7525	35.9439	62.8086	62.8086	62.8086	0.1024
GFP-TUA6_ctrl	1	6	8	48.6993	172.7097	-124.0104	124.0104	55.9896	0.1191
GFP-TUA6_ctrl	1	7	1	92.1291	172.5112	-80.3821	80.3821	80.3821	0.1179
GFP-TUA6_ctrl	1	7	2	81.8813	24.6697	57.2116	57.2116	57.2116	0.1182
GFP-TUA6_ctrl	1	7	3	64.4574	101.6079	-37.1506	37.1506	37.1506	0.095
GFP-TUA6_ctrl	1	7	4	89.4799	45.4652	44.0147	44.0147	44.0147	0.1453
GFP-TUA6_ctrl	1	7	5	70.8575	72.0852	-1.2277	1.2277	1.2277	0.1236
GFP-TUA6_ctrl	1	7	6	93.032	91.4002	1.6318	1.6318	1.6318	0.1247
GFP-TUA6_ctrl	1	7	7	100.2182	37.8266	62.3916	62.3916	62.3916	0.1082
GFP-TUA6_ctrl	1	7	8	59.0131	171.2074	-112.1943	112.1943	67.8057	0.125
GFP-TUA6_ctrl	1	8	1	92.4215	172.5112	-80.0896	80.0896	80.0896	0.1255
GFP-TUA6_ctrl	1	8	2	91.1016	27.5464	63.5552	63.5552	63.5552	0.1391
GFP-TUA6_ctrl	1	8	3	63.7039	100.7924	-37.0885	37.0885	37.0885	0.0914
GFP-TUA6_ctrl	1	8	4	93.0769	43.7146	49.3622	49.3622	49.3622	0.1174
GFP-TUA6_ctrl	1	8	5	77.1177	71.9187	5.199	5.199	5.199	0.1113
GFP-TUA6_ctrl	1	8	6	88.1667	91.4067	-3.24	3.24	3.24	0.1429
GFP-TUA6_ctrl	1	8	7	92.2044	35.3872	56.8171	56.8171	56.8171	0.0725
GFP-TUA6_ctrl	1	8	8	63.9721	170.2535	-106.2815	106.2815	73.7185	0.1629
GFP-TUA6_ctrl	1	9	1	99.846	172.5112	-72.6651	72.6651	72.6651	0.1314
GFP-TUA6_ctrl	1	9	2	93.0118	27.5464	65.4654	65.4654	65.4654	0.1063
GFP-TUA6_ctrl	1	9	3	63.4095	101.6079	-38.1985	38.1985	38.1985	0.075
GFP-TUA6_ctrl	1	9	4	84.0655	45.6097	38.4557	38.4557	38.4557	0.1165
GFP-TUA6_ctrl	1	9	5	78.5462	71.9187	6.6275	6.6275	6.6275	0.102
GFP-TUA6_ctrl	1	9	6	82.2488	91.4067	-9.1579	9.1579	9.1579	0.118
GFP-TUA6_ctrl	1	9	7	92.0871	37.7722	54.3149	54.3149	54.3149	0.0874
GFP-TUA6_ctrl	1	9	8	63.9247	170.2535	-106.3288	106.3288	73.6712	0.1386
GFP-TUA6_ctrl	1	10	1	101.785	172.5112	-70.7261	70.7261	70.7261	0.0988
GFP-TUA6_ctrl	1	10	2	88.1028	27.5464	60.5564	60.5564	60.5564	0.1126
GFP-TUA6_ctrl	1	10	3	78.3723	101.6079	-23.2356	23.2356	23.2356	0.0667
GFP-TUA6_ctrl	1	10	4	94.8501	45.6097	49.2404	49.2404	49.2404	0.1087
GFP-TUA6_ctrl	1	10	5	83.7805	71.9187	11.8618	11.8618	11.8618	0.1007
GFP-TUA6_ctrl	1	10	6	90.4185	91.4067	-0.9883	0.9883	0.9883	0.1126
GFP-TUA6_ctrl	1	10	7	93.0684	38.7416	54.3268	54.3268	54.3268	0.0939
GFP-TUA6_ctrl	1	10	8	67.6874	170.4608	-102.7733	102.7733	77.2267	0.1046
GFP-TUA6_ctrl	1	11	1	106.158	172.5112	-66.3531	66.3531	66.3531	0.0841
GFP-TUA6_ctrl	1	11	2	91.6379	27.5464	64.0915	64.0915	64.0915	0.0657
GFP-TUA6_ctrl	1	11	3	74.7703	101.6079	-26.8376	26.8376	26.8376	0.0609
GFP-TUA6_ctrl	1	11	4	91.1041	45.6097	45.4943	45.4943	45.4943	0.1017
GFP-TUA6_ctrl	1	11	5	92.923	71.9187	21.0044	21.0044	21.0044	0.0716
GFP-TUA6_ctrl	1	11	6	85.693	91.4067	-5.7137	5.7137	5.7137	0.0912
GFP-TUA6_ctrl	1	11	7	92.648	38.7416	53.9063	53.9063	53.9063	0.0888
GFP-TUA6_ctrl	1	11	8	67.8871	170.4608	-102.5736	102.5736	77.4264	0.1072
GFP-TUA6_ctrl	1	12	1	104.8868	172.9888	-68.102	68.102	68.102	0.1066
GFP-TUA6_ctrl	1	12	2	96.8233	28.68	68.1433	68.1433	68.1433	0.0614
GFP-TUA6_ctrl	1	12	3	74.1221	101.6079	-27.4858	27.4858	27.4858	0.0697
GFP-TUA6_ctrl	1	12	4	95.9396	46.4314	49.5083	49.5083	49.5083	0.1029
GFP-TUA6_ctrl	1	12	5	92.2221	71.9187	20.3035	20.3035	20.3035	0.0836
GFP-TUA6_ctrl	1	12	6	68.8081	91.4067	-22.5986	22.5986	22.5986	0.078
GFP-TUA6_ctrl	1	12	7	105.5463	38.7416	66.8047	66.8047	66.8047	0.0824
GFP-TUA6_ctrl	1	12	8	70.0417	170.4608	-100.4191	100.4191	79.5809	0.0938
GFP-TUA6_ctrl	1	13	1	110.3903	172.9888	-62.5986	62.5986	62.5986	0.0897
GFP-TUA6_ctrl	1	13	2	112.9792	28.68	84.2992	84.2992	84.2992	0.0729
GFP-TUA6_ctrl	1	13	3	64.701	101.6079	-36.9069	36.9069	36.9069	0.0647
GFP-TUA6_ctrl	1	13	4	103.7736	46.4314	57.3423	57.3423	57.3423	0.0937
GFP-TUA6_ctrl	1	13	5	156.6328	71.9187	84.7141	84.7141	84.7141	0.0318
GFP-TUA6_ctrl	1	13	6	65.815	91.4067	-25.5917	25.5917	25.5917	0.0378
GFP-TUA6_ctrl	1	13	7	85.2439	38.7416	46.5023	46.5023	46.5023	0.0685
GFP-TUA6_ctrl	1	13	8	58.6254	170.4608	-111.8353	111.8353	68.1647	0.0869
GFP-TUA6_ctrl	1	1	1	117.7315	140.7984	-23.067	23.067	23.067	0.0266
GFP-TUA6_ctrl	1	1	2	61.262	2.0641	59.198	59.198	59.198	0.0839
GFP-TUA6_ctrl	1	1	3	79.6249	38.2153	41.4097	41.4097	41.4097	0.0774
GFP-TUA6_ctrl	1	1	4	117.445	97.6368	19.8082	19.8082	19.8082	0.1245
GFP-TUA6_ctrl	1	1	5	91.0863	76.5198	14.5665	14.5665	14.5665	0.0815
GFP-TUA6_ctrl	1	1	6	123.9435	1.6749	122.2686	122.2686	57.7314	0.036
GFP-TUA6_ctrl	1	2	1	90.7336	143.8193	-53.0857	53.0857	53.0857	0.0125
GFP-TUA6_ctrl	1	2	2	66.2189	2.0243	64.1946	64.1946	64.1946	0.1065
GFP-TUA6_ctrl	1	2	3	74.8684	38.2153	36.6531	36.6531	36.6531	0.1008
GFP-TUA6_ctrl	1	2	4	92.2253	97.6368	-5.4115	5.4115	5.4115	0.1054
GFP-TUA6_ctrl	1	2	5	93.708	76.5198	17.1882	17.1882	17.1882	0.0899
GFP-TUA6_ctrl	1	2	6	114.0847	1.6749	112.4098	112.4098	67.5902	0.0438
GFP-TUA6_ctrl	1	3	1	44.6926	143.8193	-99.1267	99.1267	80.8733	0.0186
GFP-TUA6_ctrl	1	3	2	62.3094	2.0243	60.2851	60.2851	60.2851	0.13
